date,consumo_MW
2011-07-28,39856.0
2011-07-29,43492.6
2011-07-30,40826.0
2011-07-31,38916.5
2011-08-01,43451.3
2011-08-02,41462.7
2011-08-03,38810.3
2011-08-04,37286.2
2011-08-05,37955.7
2011-08-06,35988.1
2011-08-07,38666.8
2011-08-08,43195.9
2011-08-09,40036.5
2011-08-10,39011.7
2011-08-11,36568.5
2011-08-12,34798.2
2011-08-13,32469.7
2011-08-14,31612.4
2011-08-15,34681.8
2011-08-16,34823.8
2011-08-17,36934.4
2011-08-18,37738.8
2011-08-19,36822.2
2011-08-20,33859.2
2011-08-21,33955.0
2011-08-22,34469.7
2011-08-23,32267.6
2011-08-24,33752.5
2011-08-25,36125.0
2011-08-26,37643.5
2011-08-27,33848.6
2011-08-28,25921.5
2011-08-29,29025.8
2011-08-30,31317.1
2011-08-31,33072.4
2011-09-01,33670.9
2011-09-02,32727.8
2011-09-03,31768.6
2011-09-04,33784.1
2011-09-05,33811.2
2011-09-06,30999.0
2011-09-07,32342.5
2011-09-08,33128.7
2011-09-09,34931.5
2011-09-10,33149.0
2011-09-11,30187.2
2011-09-12,34020.7
2011-09-13,35218.9
2011-09-14,36895.7
2011-09-15,32843.1
2011-09-16,27702.5
2011-09-17,25373.7
2011-09-18,24813.0
2011-09-19,28270.8
2011-09-20,29484.8
2011-09-21,30568.7
2011-09-22,33334.0
2011-09-23,33004.7
2011-09-24,30034.4
2011-09-25,30229.7
2011-09-26,34485.0
2011-09-27,34435.8
2011-09-28,34185.0
2011-09-29,32875.5
2011-09-30,29824.3
2011-10-01,25882.2
2011-10-02,25335.9
2011-10-03,28488.1
2011-10-04,28535.8
2011-10-05,28505.5
2011-10-06,28058.6
2011-10-07,27984.7
2011-10-08,25559.0
2011-10-09,25643.5
2011-10-10,29191.1
2011-10-11,29398.9
2011-10-12,29076.5
2011-10-13,29402.4
2011-10-14,29226.8
2011-10-15,25168.4
2011-10-16,24631.2
2011-10-17,27912.1
2011-10-18,28165.6
2011-10-19,29034.8
2011-10-20,28521.2
2011-10-21,27800.9
2011-10-22,25631.3
2011-10-23,25159.2
2011-10-24,28256.8
2011-10-25,28157.0
2011-10-26,28479.5
2011-10-27,28830.7
2011-10-28,29150.9
2011-10-29,28684.3
2011-10-30,26952.5
2011-10-31,30150.8
2011-11-01,29385.2
2011-11-02,29893.8
2011-11-03,29484.1
2011-11-04,28968.1
2011-11-05,27703.0
2011-11-06,27626.7
2011-11-07,29657.3
2011-11-08,28913.0
2011-11-09,28946.5
2011-11-10,29061.8
2011-11-11,29936.4
2011-11-12,27936.3
2011-11-13,26594.6
2011-11-14,28607.0
2011-11-15,28595.0
2011-11-16,28947.5
2011-11-17,30282.2
2011-11-18,31456.0
2011-11-19,28960.5
2011-11-20,26426.0
2011-11-21,28903.8
2011-11-22,30234.9
2011-11-23,29712.0
2011-11-24,26611.8
2011-11-25,26734.1
2011-11-26,26484.4
2011-11-27,26107.5
2011-11-28,27917.2
2011-11-29,28942.2
2011-11-30,30324.2
2011-12-01,31404.3
2011-12-02,31554.8
2011-12-03,29477.7
2011-12-04,28557.8
2011-12-05,30489.2
2011-12-06,30064.5
2011-12-07,30435.7
2011-12-08,32540.0
2011-12-09,32634.1
2011-12-10,30310.1
2011-12-11,31554.8
2011-12-12,34838.4
2011-12-13,34348.2
2011-12-14,32938.4
2011-12-15,31329.2
2011-12-16,30916.6
2011-12-17,31024.1
2011-12-18,32047.4
2011-12-19,34375.0
2011-12-20,32195.9
2011-12-21,31742.6
2011-12-22,29868.8
2011-12-23,29603.3
2011-12-24,29538.1
2011-12-25,28652.0
2011-12-26,29050.9
2011-12-27,32105.4
2011-12-28,31957.5
2011-12-29,34084.8
2011-12-30,31383.2
2011-12-31,27819.6
2012-01-01,26920.9
2012-01-02,30463.2
2012-01-03,36219.2
2012-01-04,39069.2
2012-01-05,35579.6
2012-01-06,32896.0
2012-01-07,28616.2
2012-01-08,28628.5
2012-01-09,33667.4
2012-01-10,32955.2
2012-01-11,33382.8
2012-01-12,31383.8
2012-01-13,33213.3
2012-01-14,33361.9
2012-01-15,33722.0
2012-01-16,36475.2
2012-01-17,33356.9
2012-01-18,33059.0
2012-01-19,35892.5
2012-01-20,34872.0
2012-01-21,34544.9
2012-01-22,34118.6
2012-01-23,34671.0
2012-01-24,31554.1
2012-01-25,32301.1
2012-01-26,32818.0
2012-01-27,30915.4
2012-01-28,29270.0
2012-01-29,29714.5
2012-01-30,33116.7
2012-01-31,31619.2
2012-02-01,29476.3
2012-02-02,30738.8
2012-02-03,31681.6
2012-02-04,30544.2
2012-02-05,29710.5
2012-02-06,32595.0
2012-02-07,31620.2
2012-02-08,33546.5
2012-02-09,33169.4
2012-02-10,32773.0
2012-02-11,31589.0
2012-02-12,34444.4
2012-02-13,34784.8
2012-02-14,32424.3
2012-02-15,31761.1
2012-02-16,33025.5
2012-02-17,30609.6
2012-02-18,28999.1
2012-02-19,28785.4
2012-02-20,31568.2
2012-02-21,32958.7
2012-02-22,30410.5
2012-02-23,29237.6
2012-02-24,30417.7
2012-02-25,29946.3
2012-02-26,29377.1
2012-02-27,31245.7
2012-02-28,30283.9
2012-02-29,32067.0
2012-03-01,30375.6
2012-03-02,30945.3
2012-03-03,27487.7
2012-03-04,28107.8
2012-03-05,32567.2
2012-03-06,32763.6
2012-03-07,30476.2
2012-03-08,28461.1
2012-03-09,28759.2
2012-03-10,28944.2
2012-03-11,27548.9
2012-03-12,28951.1
2012-03-13,28125.5
2012-03-14,27737.2
2012-03-15,27870.8
2012-03-16,27819.6
2012-03-17,25126.3
2012-03-18,24313.6
2012-03-19,27711.0
2012-03-20,28004.5
2012-03-21,28017.2
2012-03-22,28187.5
2012-03-23,28035.6
2012-03-24,24900.1
2012-03-25,24501.8
2012-03-26,27592.5
2012-03-27,29791.6
2012-03-28,28793.3
2012-03-29,27556.3
2012-03-30,28091.3
2012-03-31,26606.8
2012-04-01,25655.2
2012-04-02,28026.8
2012-04-03,28286.8
2012-04-04,27688.2
2012-04-05,27186.5
2012-04-06,26514.2
2012-04-07,25094.4
2012-04-08,23770.3
2012-04-09,26775.7
2012-04-10,27546.5
2012-04-11,28523.7
2012-04-12,28479.5
2012-04-13,27689.7
2012-04-14,24999.2
2012-04-15,24751.4
2012-04-16,30650.4
2012-04-17,29856.0
2012-04-18,27377.0
2012-04-19,27592.0
2012-04-20,27320.5
2012-04-21,25543.1
2012-04-22,24806.2
2012-04-23,28751.9
2012-04-24,28703.5
2012-04-25,28178.2
2012-04-26,28332.7
2012-04-27,27387.4
2012-04-28,26059.5
2012-04-29,24724.3
2012-04-30,27685.9
2012-05-01,28448.1
2012-05-02,28222.8
2012-05-03,28408.7
2012-05-04,29069.3
2012-05-05,26515.2
2012-05-06,24565.8
2012-05-07,27486.7
2012-05-08,28142.4
2012-05-09,28763.8
2012-05-10,27341.1
2012-05-11,26985.0
2012-05-12,25079.5
2012-05-13,25406.8
2012-05-14,29023.4
2012-05-15,29987.9
2012-05-16,31253.7
2012-05-17,29145.6
2012-05-18,28020.5
2012-05-19,25966.3
2012-05-20,26069.3
2012-05-21,29403.3
2012-05-22,29990.6
2012-05-23,31568.7
2012-05-24,32034.5
2012-05-25,32915.8
2012-05-26,32047.0
2012-05-27,31663.1
2012-05-28,34981.8
2012-05-29,41114.9
2012-05-30,35490.6
2012-05-31,33864.0
2012-06-01,31097.0
2012-06-02,27233.3
2012-06-03,25881.7
2012-06-04,28602.9
2012-06-05,27993.0
2012-06-06,28656.1
2012-06-07,29846.2
2012-06-08,30954.7
2012-06-09,30206.4
2012-06-10,33257.4
2012-06-11,36216.4
2012-06-12,33110.9
2012-06-13,32149.7
2012-06-14,32092.5
2012-06-15,31714.5
2012-06-16,28677.8
2012-06-17,26782.5
2012-06-18,29457.4
2012-06-19,33455.7
2012-06-20,42086.1
2012-06-21,45850.1
2012-06-22,43250.0
2012-06-23,34890.1
2012-06-24,33173.5
2012-06-25,35295.0
2012-06-26,30502.3
2012-06-27,32282.4
2012-06-28,37554.0
2012-06-29,43444.2
2012-06-30,37429.3
2012-07-01,38373.9
2012-07-02,40026.3
2012-07-03,39931.4
2012-07-04,39695.3
2012-07-05,45453.9
2012-07-06,43628.7
2012-07-07,44114.3
2012-07-08,41265.4
2012-07-09,40072.5
2012-07-10,38947.6
2012-07-11,39205.5
2012-07-12,39281.0
2012-07-13,38761.2
2012-07-14,34843.2
2012-07-15,37654.7
2012-07-16,42559.9
2012-07-17,45194.8
2012-07-18,46715.4
2012-07-19,40411.1
2012-07-20,33980.2
2012-07-21,29097.1
2012-07-22,31246.0
2012-07-23,39643.8
2012-07-24,43056.9
2012-07-25,38238.6
2012-07-26,40594.8
2012-07-27,42022.1
2012-07-28,38278.2
2012-07-29,34245.0
2012-07-30,38303.7
2012-07-31,38034.5
2012-08-01,37429.8
2012-08-02,40392.0
2012-08-03,42425.7
2012-08-04,40288.8
2012-08-05,40362.5
2012-08-06,41290.1
2012-08-07,38602.3
2012-08-08,40525.7
2012-08-09,41932.8
2012-08-10,38998.5
2012-08-11,36649.5
2012-08-12,34446.2
2012-08-13,37252.9
2012-08-14,37043.5
2012-08-15,37829.0
2012-08-16,37050.5
2012-08-17,37719.9
2012-08-18,32333.2
2012-08-19,28026.5
2012-08-20,32580.5
2012-08-21,33846.1
2012-08-22,35049.3
2012-08-23,36180.8
2012-08-24,36509.6
2012-08-25,32746.3
2012-08-26,32248.7
2012-08-27,37761.0
2012-08-28,39436.0
2012-08-29,35287.8
2012-08-30,34810.2
2012-08-31,37614.3
2012-09-01,36351.6
2012-09-02,32860.2
2012-09-03,32922.3
2012-09-04,37514.9
2012-09-05,39725.2
2012-09-06,36222.0
2012-09-07,38571.9
2012-09-08,34792.7
2012-09-09,28566.2
2012-09-10,29559.7
2012-09-11,28887.5
2012-09-12,29983.0
2012-09-13,30978.8
2012-09-14,31184.4
2012-09-15,27113.8
2012-09-16,25377.7
2012-09-17,28976.5
2012-09-18,32198.0
2012-09-19,29280.8
2012-09-20,28335.8
2012-09-21,29019.8
2012-09-22,27959.0
2012-09-23,25064.0
2012-09-24,27200.1
2012-09-25,27826.3
2012-09-26,29680.7
2012-09-27,30834.2
2012-09-28,30582.7
2012-09-29,25413.8
2012-09-30,24356.7
2012-10-01,27423.5
2012-10-02,29064.1
2012-10-03,31208.9
2012-10-04,31728.0
2012-10-05,29939.6
2012-10-06,26353.0
2012-10-07,24548.0
2012-10-08,27872.5
2012-10-09,28338.8
2012-10-10,28004.1
2012-10-11,27715.5
2012-10-12,27938.4
2012-10-13,26126.6
2012-10-14,24917.4
2012-10-15,28092.9
2012-10-16,27519.0
2012-10-17,28156.2
2012-10-18,28087.7
2012-10-19,28370.0
2012-10-20,24784.9
2012-10-21,24238.7
2012-10-22,27576.1
2012-10-23,28035.5
2012-10-24,28111.8
2012-10-25,28055.9
2012-10-26,27735.2
2012-10-27,25049.5
2012-10-28,25089.9
2012-10-29,25123.4
2012-10-30,19769.0
2012-10-31,23602.2
2012-11-01,25452.1
2012-11-02,26256.7
2012-11-03,25748.2
2012-11-04,26154.3
2012-11-05,29465.7
2012-11-06,30818.6
2012-11-07,31972.0
2012-11-08,30964.7
2012-11-09,30010.1
2012-11-10,27502.8
2012-11-11,25729.2
2012-11-12,28068.8
2012-11-13,29388.7
2012-11-14,31097.8
2012-11-15,31557.8
2012-11-16,30966.2
2012-11-17,28684.6
2012-11-18,28031.7
2012-11-19,30589.9
2012-11-20,30475.5
2012-11-21,30228.5
2012-11-22,26890.9
2012-11-23,27408.8
2012-11-24,28653.5
2012-11-25,29836.7
2012-11-26,31806.2
2012-11-27,33097.9
2012-11-28,32970.0
2012-11-29,33398.4
2012-11-30,32752.8
2012-12-01,29882.8
2012-12-02,28578.3
2012-12-03,29349.0
2012-12-04,29071.8
2012-12-05,29590.8
2012-12-06,32744.5
2012-12-07,32914.0
2012-12-08,28414.4
2012-12-09,28243.7
2012-12-10,30437.7
2012-12-11,30673.3
2012-12-12,32753.5
2012-12-13,33154.0
2012-12-14,33122.3
2012-12-15,30279.9
2012-12-16,28804.9
2012-12-17,31282.1
2012-12-18,30701.9
2012-12-19,32046.4
2012-12-20,33045.5
2012-12-21,32314.1
2012-12-22,31719.2
2012-12-23,30413.8
2012-12-24,31725.9
2012-12-25,28869.8
2012-12-26,33943.5
2012-12-27,33793.4
2012-12-28,33217.2
2012-12-29,32709.8
2012-12-30,31781.9
2012-12-31,33258.8
2013-01-01,30441.1
2013-01-02,34623.7
2013-01-03,35849.3
2013-01-04,34857.9
2013-01-05,31770.4
2013-01-06,29884.7
2013-01-07,32299.6
2013-01-08,33408.9
2013-01-09,33256.5
2013-01-10,31650.1
2013-01-11,32201.7
2013-01-12,28357.4
2013-01-13,27707.0
2013-01-14,29823.5
2013-01-15,32360.2
2013-01-16,33895.7
2013-01-17,32905.9
2013-01-18,33867.3
2013-01-19,31018.5
2013-01-20,28705.8
2013-01-21,34222.4
2013-01-22,38824.8
2013-01-23,40733.2
2013-01-24,40010.5
2013-01-25,40551.6
2013-01-26,36370.0
2013-01-27,34655.6
2013-01-28,36435.1
2013-01-29,32232.2
2013-01-30,30533.5
2013-01-31,31096.4
2013-02-01,36222.9
2013-02-02,35885.8
2013-02-03,33731.4
2013-02-04,36605.3
2013-02-05,35729.0
2013-02-06,34796.8
2013-02-07,35927.6
2013-02-08,34896.5
2013-02-09,33295.7
2013-02-10,32591.5
2013-02-11,33400.8
2013-02-12,31866.1
2013-02-13,33479.4
2013-02-14,32561.8
2013-02-15,31427.0
2013-02-16,30778.8
2013-02-17,33109.3
2013-02-18,35950.1
2013-02-19,34531.2
2013-02-20,35548.8
2013-02-21,36410.5
2013-02-22,35566.5
2013-02-23,31301.3
2013-02-24,29293.8
2013-02-25,32946.5
2013-02-26,34137.5
2013-02-27,31953.1
2013-02-28,31601.2
2013-03-01,32230.8
2013-03-02,30950.0
2013-03-03,31395.9
2013-03-04,34149.5
2013-03-05,32795.0
2013-03-06,34201.2
2013-03-07,32901.2
2013-03-08,33112.5
2013-03-09,28640.2
2013-03-10,27372.7
2013-03-11,29700.6
2013-03-12,29658.5
2013-03-13,30655.3
2013-03-14,32898.6
2013-03-15,32108.3
2013-03-16,29441.0
2013-03-17,29804.8
2013-03-18,34133.4
2013-03-19,32020.6
2013-03-20,31701.8
2013-03-21,33101.3
2013-03-22,33361.0
2013-03-23,29644.4
2013-03-24,29120.0
2013-03-25,33049.6
2013-03-26,31623.4
2013-03-27,30895.4
2013-03-28,31085.0
2013-03-29,28620.1
2013-03-30,26586.1
2013-03-31,26232.7
2013-04-01,28488.8
2013-04-02,30875.6
2013-04-03,31518.6
2013-04-04,31383.1
2013-04-05,29004.0
2013-04-06,26549.7
2013-04-07,25597.2
2013-04-08,27486.4
2013-04-09,28247.1
2013-04-10,29815.5
2013-04-11,29052.9
2013-04-12,28245.2
2013-04-13,25045.0
2013-04-14,24203.8
2013-04-15,27307.8
2013-04-16,27639.0
2013-04-17,27588.6
2013-04-18,27570.2
2013-04-19,27990.9
2013-04-20,24367.8
2013-04-21,24626.9
2013-04-22,28088.0
2013-04-23,28467.8
2013-04-24,27989.4
2013-04-25,26947.4
2013-04-26,26750.2
2013-04-27,24295.4
2013-04-28,23565.7
2013-04-29,27400.6
2013-04-30,27185.0
2013-05-01,26974.0
2013-05-02,27048.3
2013-05-03,26315.6
2013-05-04,23948.0
2013-05-05,23334.8
2013-05-06,26885.1
2013-05-07,27415.5
2013-05-08,27642.3
2013-05-09,27552.5
2013-05-10,28423.4
2013-05-11,26146.5
2013-05-12,23608.9
2013-05-13,26719.8
2013-05-14,27446.8
2013-05-15,27769.5
2013-05-16,29435.5
2013-05-17,28460.9
2013-05-18,24965.6
2013-05-19,24592.1
2013-05-20,29649.0
2013-05-21,33279.1
2013-05-22,35336.4
2013-05-23,33679.4
2013-05-24,28107.2
2013-05-25,24163.2
2013-05-26,23074.1
2013-05-27,23873.9
2013-05-28,27914.9
2013-05-29,32669.5
2013-05-30,38047.9
2013-05-31,39400.9
2013-06-01,37107.5
2013-06-02,35645.4
2013-06-03,34752.5
2013-06-04,30247.5
2013-06-05,29842.0
2013-06-06,29562.0
2013-06-07,29590.1
2013-06-08,27600.3
2013-06-09,28782.2
2013-06-10,32351.9
2013-06-11,33915.8
2013-06-12,34409.0
2013-06-13,33075.6
2013-06-14,29316.2
2013-06-15,28295.9
2013-06-16,28628.5
2013-06-17,35719.7
2013-06-18,33550.5
2013-06-19,31255.1
2013-06-20,31844.2
2013-06-21,32295.3
2013-06-22,31768.8
2013-06-23,33523.5
2013-06-24,40401.3
2013-06-25,40693.0
2013-06-26,40071.1
2013-06-27,39548.6
2013-06-28,38130.1
2013-06-29,34672.4
2013-06-30,34312.3
2013-07-01,36638.5
2013-07-02,37759.1
2013-07-03,38367.7
2013-07-04,37645.6
2013-07-05,41213.4
2013-07-06,41345.7
2013-07-07,40949.5
2013-07-08,40603.2
2013-07-09,40206.1
2013-07-10,41440.9
2013-07-11,39939.3
2013-07-12,34658.7
2013-07-13,34139.1
2013-07-14,38260.7
2013-07-15,44905.8
2013-07-16,46078.5
2013-07-17,46413.0
2013-07-18,48366.7
2013-07-19,49271.0
2013-07-20,43570.1
2013-07-21,38948.0
2013-07-22,41245.1
2013-07-23,41369.0
2013-07-24,38235.6
2013-07-25,31583.4
2013-07-26,33303.5
2013-07-27,32634.2
2013-07-28,32160.1
2013-07-29,35312.6
2013-07-30,33890.0
2013-07-31,34294.1
2013-08-01,33754.2
2013-08-02,35160.0
2013-08-03,30541.8
2013-08-04,29157.5
2013-08-05,31229.5
2013-08-06,31488.5
2013-08-07,33157.9
2013-08-08,36895.3
2013-08-09,39208.5
2013-08-10,34241.2
2013-08-11,31840.0
2013-08-12,37042.5
2013-08-13,36597.2
2013-08-14,31161.8
2013-08-15,30004.8
2013-08-16,30324.1
2013-08-17,28471.4
2013-08-18,27411.6
2013-08-19,31195.6
2013-08-20,35586.3
2013-08-21,38024.1
2013-08-22,37971.9
2013-08-23,33988.8
2013-08-24,29308.3
2013-08-25,28561.5
2013-08-26,33959.1
2013-08-27,38810.2
2013-08-28,36737.9
2013-08-29,36184.5
2013-08-30,36459.4
2013-08-31,35722.9
2013-09-01,35861.1
2013-09-02,35770.9
2013-09-03,36574.0
2013-09-04,33145.2
2013-09-05,32363.0
2013-09-06,28926.8
2013-09-07,26684.0
2013-09-08,29160.6
2013-09-09,30079.8
2013-09-10,37143.2
2013-09-11,42394.7
2013-09-12,39567.4
2013-09-13,32214.4
2013-09-14,25119.0
2013-09-15,24502.7
2013-09-16,28362.6
2013-09-17,27231.4
2013-09-18,27461.2
2013-09-19,28212.0
2013-09-20,28841.3
2013-09-21,26666.0
2013-09-22,25253.0
2013-09-23,26919.4
2013-09-24,27336.7
2013-09-25,27559.5
2013-09-26,27844.6
2013-09-27,27507.8
2013-09-28,24864.9
2013-09-29,24260.2
2013-09-30,27552.7
2013-10-01,28911.7
2013-10-02,30559.3
2013-10-03,30800.0
2013-10-04,32100.1
2013-10-05,30431.4
2013-10-06,29554.5
2013-10-07,30984.5
2013-10-08,27266.0
2013-10-09,27210.3
2013-10-10,27746.2
2013-10-11,27755.0
2013-10-12,24868.0
2013-10-13,24020.2
2013-10-14,26796.0
2013-10-15,27338.7
2013-10-16,27700.8
2013-10-17,28519.1
2013-10-18,26976.9
2013-10-19,24708.3
2013-10-20,23930.9
2013-10-21,27375.0
2013-10-22,27460.0
2013-10-23,28211.3
2013-10-24,29038.5
2013-10-25,29170.8
2013-10-26,26859.9
2013-10-27,25419.1
2013-10-28,28772.4
2013-10-29,28558.5
2013-10-30,28708.5
2013-10-31,28184.6
2013-11-01,27676.4
2013-11-02,24717.9
2013-11-03,25503.8
2013-11-04,30416.5
2013-11-05,29946.5
2013-11-06,28484.0
2013-11-07,28411.7
2013-11-08,29611.8
2013-11-09,27921.8
2013-11-10,26606.4
2013-11-11,29329.0
2013-11-12,31518.2
2013-11-13,33091.7
2013-11-14,31959.5
2013-11-15,30607.4
2013-11-16,26914.6
2013-11-17,25658.5
2013-11-18,27753.6
2013-11-19,29960.3
2013-11-20,31841.0
2013-11-21,31990.1
2013-11-22,29530.9
2013-11-23,28206.6
2013-11-24,32954.0
2013-11-25,35773.0
2013-11-26,34465.5
2013-11-27,32717.2
2013-11-28,30853.5
2013-11-29,31312.4
2013-11-30,31877.5
2013-12-01,30164.5
2013-12-02,31624.5
2013-12-03,31288.4
2013-12-04,31475.0
2013-12-05,30035.2
2013-12-06,30049.0
2013-12-07,30484.6
2013-12-08,33637.8
2013-12-09,35223.1
2013-12-10,35818.6
2013-12-11,36550.3
2013-12-12,37595.5
2013-12-13,36793.8
2013-12-14,34642.2
2013-12-15,32569.7
2013-12-16,36383.6
2013-12-17,37314.6
2013-12-18,36534.0
2013-12-19,35301.3
2013-12-20,32100.7
2013-12-21,28051.5
2013-12-22,26731.8
2013-12-23,28953.4
2013-12-24,31180.2
2013-12-25,32273.9
2013-12-26,34391.1
2013-12-27,33680.5
2013-12-28,30354.8
2013-12-29,29513.2
2013-12-30,32409.9
2013-12-31,34071.5
2014-01-01,32360.9
2014-01-02,35778.3
2014-01-03,39305.0
2014-01-04,37982.7
2014-01-05,34595.2
2014-01-06,34472.1
2014-01-07,44652.8
2014-01-08,42378.5
2014-01-09,37716.2
2014-01-10,36236.7
2014-01-11,30599.6
2014-01-12,29406.1
2014-01-13,32765.6
2014-01-14,31727.9
2014-01-15,32652.7
2014-01-16,33763.9
2014-01-17,33797.0
2014-01-18,32711.3
2014-01-19,33029.5
2014-01-20,33340.8
2014-01-21,37657.5
2014-01-22,42421.9
2014-01-23,41944.5
2014-01-24,41979.3
2014-01-25,38661.9
2014-01-26,36790.8
2014-01-27,37035.8
2014-01-28,41845.4
2014-01-29,41947.8
2014-01-30,40929.7
2014-01-31,36857.9
2014-02-01,31971.5
2014-02-02,30103.8
2014-02-03,34195.4
2014-02-04,36224.0
2014-02-05,34940.1
2014-02-06,35807.2
2014-02-07,35555.4
2014-02-08,34812.5
2014-02-09,34994.4
2014-02-10,37525.2
2014-02-11,38984.3
2014-02-12,39993.1
2014-02-13,36864.9
2014-02-14,34119.5
2014-02-15,33535.8
2014-02-16,34122.2
2014-02-17,36506.3
2014-02-18,35292.2
2014-02-19,34043.8
2014-02-20,32515.2
2014-02-21,31996.9
2014-02-22,29356.8
2014-02-23,28004.4
2014-02-24,32595.8
2014-02-25,36032.3
2014-02-26,36730.2
2014-02-27,38141.8
2014-02-28,39467.2
2014-03-01,34926.5
2014-03-02,31889.4
2014-03-03,38191.8
2014-03-04,39281.2
2014-03-05,36052.0
2014-03-06,36759.0
2014-03-07,35117.9
2014-03-08,29814.3
2014-03-09,28301.2
2014-03-10,31354.5
2014-03-11,29755.9
2014-03-12,29814.6
2014-03-13,35951.0
2014-03-14,34474.7
2014-03-15,27760.2
2014-03-16,29126.0
2014-03-17,35341.0
2014-03-18,33667.0
2014-03-19,33134.5
2014-03-20,30632.2
2014-03-21,30312.7
2014-03-22,27474.0
2014-03-23,28130.3
2014-03-24,33915.2
2014-03-25,35147.4
2014-03-26,34931.8
2014-03-27,34167.8
2014-03-28,30905.8
2014-03-29,27543.0
2014-03-30,28540.3
2014-03-31,30587.7
2014-04-01,29327.4
2014-04-02,29227.1
2014-04-03,28074.2
2014-04-04,29204.9
2014-04-05,26582.1
2014-04-06,26224.4
2014-04-07,30225.6
2014-04-08,28471.1
2014-04-09,28149.0
2014-04-10,27977.0
2014-04-11,27190.1
2014-04-12,24386.2
2014-04-13,24058.4
2014-04-14,27603.2
2014-04-15,28217.5
2014-04-16,29706.9
2014-04-17,29305.3
2014-04-18,27539.9
2014-04-19,24853.4
2014-04-20,23362.2
2014-04-21,26983.4
2014-04-22,27076.0
2014-04-23,27303.1
2014-04-24,27733.7
2014-04-25,27190.7
2014-04-26,24381.8
2014-04-27,23517.0
2014-04-28,26657.9
2014-04-29,28480.1
2014-04-30,30001.4
2014-05-01,28159.0
2014-05-02,26712.7
2014-05-03,24384.9
2014-05-04,23856.3
2014-05-05,26439.5
2014-05-06,26932.3
2014-05-07,26908.0
2014-05-08,27615.9
2014-05-09,27508.0
2014-05-10,25829.7
2014-05-11,24950.0
2014-05-12,29988.2
2014-05-13,30704.2
2014-05-14,28007.3
2014-05-15,29673.4
2014-05-16,28796.1
2014-05-17,24255.2
2014-05-18,23402.5
2014-05-19,26791.1
2014-05-20,27625.2
2014-05-21,28290.7
2014-05-22,29465.9
2014-05-23,27836.3
2014-05-24,24625.1
2014-05-25,24538.1
2014-05-26,27265.8
2014-05-27,32920.1
2014-05-28,30798.0
2014-05-29,27250.1
2014-05-30,27449.1
2014-05-31,25319.9
2014-06-01,24897.8
2014-06-02,29526.9
2014-06-03,33357.8
2014-06-04,33843.4
2014-06-05,30982.6
2014-06-06,29381.9
2014-06-07,28099.6
2014-06-08,28993.8
2014-06-09,32658.0
2014-06-10,34357.9
2014-06-11,32349.2
2014-06-12,30863.0
2014-06-13,33139.5
2014-06-14,27932.1
2014-06-15,26617.7
2014-06-16,33913.0
2014-06-17,39759.4
2014-06-18,42794.4
2014-06-19,36451.0
2014-06-20,32348.8
2014-06-21,28557.5
2014-06-22,28601.6
2014-06-23,33263.8
2014-06-24,35025.5
2014-06-25,38707.8
2014-06-26,38240.5
2014-06-27,36137.5
2014-06-28,32432.4
2014-06-29,31918.6
2014-06-30,36909.6
2014-07-01,41229.2
2014-07-02,43700.3
2014-07-03,40508.0
2014-07-04,29685.4
2014-07-05,27594.6
2014-07-06,29750.5
2014-07-07,39220.5
2014-07-08,41969.6
2014-07-09,38754.3
2014-07-10,37117.2
2014-07-11,36512.1
2014-07-12,35017.0
2014-07-13,35942.9
2014-07-14,39254.7
2014-07-15,38382.3
2014-07-16,35316.8
2014-07-17,33413.8
2014-07-18,32625.8
2014-07-19,30080.6
2014-07-20,30234.1
2014-07-21,35105.6
2014-07-22,37985.6
2014-07-23,41046.5
2014-07-24,35852.7
2014-07-25,33054.0
2014-07-26,31349.3
2014-07-27,34524.8
2014-07-28,36006.9
2014-07-29,31024.4
2014-07-30,30889.6
2014-07-31,33275.9
2014-08-01,33974.0
2014-08-02,29904.2
2014-08-03,29383.3
2014-08-04,35015.9
2014-08-05,37019.5
2014-08-06,34979.5
2014-08-07,33759.1
2014-08-08,32182.1
2014-08-09,30871.7
2014-08-10,31563.4
2014-08-11,34569.6
2014-08-12,33736.2
2014-08-13,34482.0
2014-08-14,31479.2
2014-08-15,29484.0
2014-08-16,27764.5
2014-08-17,29033.0
2014-08-18,32701.1
2014-08-19,34421.2
2014-08-20,35504.1
2014-08-21,35929.8
2014-08-22,33857.8
2014-08-23,28788.9
2014-08-24,28500.9
2014-08-25,33059.1
2014-08-26,35463.2
2014-08-27,37498.0
2014-08-28,35418.7
2014-08-29,30703.1
2014-08-30,28743.3
2014-08-31,33479.9
2014-09-01,36346.7
2014-09-02,41471.2
2014-09-03,37726.0
2014-09-04,37008.5
2014-09-05,39001.2
2014-09-06,37945.8
2014-09-07,30235.4
2014-09-08,30621.5
2014-09-09,30547.5
2014-09-10,31895.0
2014-09-11,34667.0
2014-09-12,30892.9
2014-09-13,26199.1
2014-09-14,24124.8
2014-09-15,27372.5
2014-09-16,28358.0
2014-09-17,27937.2
2014-09-18,28140.8
2014-09-19,27344.6
2014-09-20,26029.2
2014-09-21,27229.7
2014-09-22,28431.8
2014-09-23,27146.8
2014-09-24,27370.0
2014-09-25,27652.5
2014-09-26,27428.4
2014-09-27,25915.4
2014-09-28,26326.4
2014-09-29,29325.4
2014-09-30,29607.3
2014-10-01,28823.3
2014-10-02,28272.4
2014-10-03,27637.6
2014-10-04,25163.2
